0.77857;0.67775;1
0.049205;0.74904;1
0.94815;0.96778;1
0.31709;0.037025;1
0.97085;0.95841;1
0.89619;0.43464;1
0.98798;0.48239;1
0.5844;0.4101;1
0.68408;0.90893;1
0.87935;0.17277;1
0.55486;0.54213;0
0.37053;0.47396;0
0.62358;0.23554;1
0.49365;0.8103;1
0.86801;0.91022;1
0.10478;0.96847;1
0.58459;0.55391;0
0.64222;0.079549;1
0.15455;0.87181;1
0.82482;0.7442;1
0.85672;0.62334;1
0.87312;0.58001;1
0.81541;0.72432;1
0.005491;0.55259;1
0.84121;0.074322;1
0.25977;0.68781;0
0.42328;0.79661;1
0.53799;0.1738;1
0.47376;0.28123;1
0.089422;0.28267;1
0.95743;0.65208;1
0.11471;0.12368;1
0.42718;0.80248;1
0.93611;0.58896;1
0.67457;0.84908;1
0.48284;0.56364;0
0.094896;0.85214;1
0.032459;0.36758;1
0.096462;0.34049;1
0.27087;0.17567;1
0.72476;0.80745;1
0.97584;0.98503;1
0.58627;0.75901;1
0.48751;0.38303;1
0.92279;0.13981;1
0.25067;0.22946;0
0.49772;0.43941;0
0.25999;0.20814;0
0.32739;0.58794;1
0.7821;0.56715;0
0.65491;0.9803;1
0.2058;0.56206;0
0.42039;0.76152;1
0.98056;0.62301;1
0.053402;0.99891;1
0.69856;0.44836;0
0.061693;0.41361;1
0.64293;0.63648;1
0.0195;0.87841;1
0.11709;0.8786;1
0.024295;0.98268;1
0.92616;0.077663;1
0.68809;0.91064;1
0.028458;0.90613;1
0.57965;0.39904;1
0.48061;0.65917;1
0.21221;0.91295;1
0.68911;0.36494;1
0.87452;0.96374;1
0.27043;0.50507;0
0.35613;0.018388;1
0.93464;0.36843;1
0.89898;0.36363;1
0.28059;0.81072;1
0.65451;0.21498;1
0.52727;0.3211;1
0.71369;0.84992;1
0.48854;0.36569;1
0.15351;0.85245;1
0.71504;0.18635;1
0.46255;0.038972;1
0.53399;0.44585;0
0.6616;0.58468;1
0.57887;0.42903;0
0.31865;0.76366;0
0.73461;0.83388;1
0.57305;0.54565;0
0.18861;0.61699;0
0.64506;0.62098;1
0.47928;0.5544;0
0.30839;0.24242;0
0.41766;0.25196;1
0.014905;0.066912;1
0.68913;0.99024;1
0.34764;0.40714;1
0.80124;0.93548;1
0.71915;0.37415;1
0.79397;0.19705;1
0.041459;0.5353;1
0.35752;0.0018446;1
0.54242;0.92098;1
0.097179;0.76956;1
0.5712;0.7848;1
0.96645;0.61441;1
0.035745;0.47377;1
0.72195;0.36535;1
0.86511;0.99755;1
0.44902;0.9045;1
0.53476;0.097728;1
0.16054;0.4185;1
0.13017;0.75711;1
0.6929;0.31272;1
0.50859;0.57779;1
0.089153;0.82313;1
0.4479;0.67811;1
0.77114;0.65501;1
0.1048;0.54172;1
0.087522;0.50408;1
0.18948;0.89246;1
0.95205;0.48385;1
0.6618;0.0018162;1
0.12658;0.17852;1
0.36932;0.95463;1
0.28594;0.32503;0
0.34265;0.45559;0
0.6282;0.44555;0
0.35205;0.0067634;1
0.47872;0.95196;1
0.64846;0.8049;1
0.095948;0.75778;1
0.60724;0.022705;1
0.40884;0.52584;0
0.26496;0.99571;1
0.19114;0.35375;0
0.23401;0.16677;1
0.31268;0.40572;1
0.35336;0.91615;1
0.20435;0.11001;1
0.40917;0.4927;0
0.51061;0.016387;1
0.37608;0.99432;1
0.40972;0.67037;1
0.076069;0.3428;1
0.48218;0.36238;1
0.23919;0.27172;0
0.53628;0.26869;1
0.2381;0.21289;0
0.74263;0.12172;1
0.31278;0.99184;1
0.84411;0.2369;1
0.44254;0.65317;1
0.24133;0.93543;1
0.14375;0.14067;1
0.90566;0.64452;1
0.17922;0.97024;1
0.56775;0.69334;1
0.02206;0.66878;1
0.25806;0.77091;0
0.89427;0.81214;1
0.13408;0.26516;1
0.1057;0.94502;1
0.010772;0.31918;1
0.31557;0.11572;1
0.69546;0.7279;1
0.29111;0.59822;0
0.79715;0.21615;1
0.36331;0.061214;1
0.10769;0.84356;1
0.10369;0.11726;1
0.58446;0.64903;1
0.0080142;0.085144;1
0.91264;0.23335;1
0.51432;0.30778;1
0.30611;0.63678;1
0.26663;0.89577;1
0.39554;0.2255;1
0.55801;0.6883;1
0.76689;0.8026;1
0.12009;0.52938;1
0.8379;0.57699;1
0.099689;0.55791;1
0.30854;0.3404;1
0.070381;0.27379;1
0.33168;0.52519;0
0.78523;0.85049;1
0.46193;0.61259;1
0.81044;0.21479;1
0.094249;0.24082;1
0.84691;0.95138;1
0.85207;0.38662;1
0.20461;0.80704;1
0.057539;0.54969;1
0.97618;0.19873;1
0.1341;0.73027;1
0.89309;0.29414;1
0.34256;0.58452;1
0.19834;0.2421;0
0.23436;0.598;0
0.13455;0.35345;1
0.91025;0.70874;1
0.82796;0.64244;1
0.53276;0.29211;1
0.54808;0.25341;1
0.91073;0.058436;1
0.77512;0.099298;1
0.55054;0.67101;1
0.07142;0.468;1
0.26988;0.71966;0
0.08112;0.026662;1
0.10673;0.53125;1
0.67977;0.81509;1
0.16196;0.31977;1
0.56766;0.92639;1
0.53038;0.24778;1
0.66974;0.61819;1
0.53119;0.71151;1
0.46764;0.81999;1
0.16549;0.25968;0
0.3592;0.75937;1
0.46183;0.50781;0
0.95035;0.6339;1
0.58151;0.70964;1
0.17488;0.7798;1
0.48849;0.42334;1
0.38278;0.65955;1
0.76301;0.21443;1
0.15497;0.30591;1
0.83226;0.97947;1
0.99956;0.47308;1
0.11441;0.71951;1
0.37206;0.015254;1
0.3986;0.68577;1
0.085161;0.86585;1
0.96359;0.44714;1
0.45597;0.2187;1
0.10905;0.49034;1
0.88811;0.67564;1
0.16178;0.87695;1
0.51984;0.37505;1
0.64676;0.73531;1
0.50263;0.56936;0
0.22795;0.79902;1
0.43775;0.77233;1
0.1571;0.83199;1
0.82017;0.81207;1
0.72789;0.80265;1
0.34154;0.54262;0
0.642;0.95294;1
0.51642;0.60355;1
0.487;0.73636;1
0.91686;0.59245;1
0.85233;0.75696;1
0.73885;0.11262;1
0.31126;0.7062;1
0.60385;0.81429;1
0.97933;0.095643;1
0.67512;0.29025;1
0.96439;0.52969;1
0.45655;0.14225;1
0.95946;0.13874;1
0.81136;0.87674;1
0.69311;0.41904;0
0.87213;0.73296;1
0.59476;0.55852;0
0.9706;0.30334;1
0.88166;0.35519;1
0.66599;0.031921;1
0.36142;0.69541;1
0.89272;0.31476;1
0.52469;0.51347;0
0.41921;0.73598;1
0.57766;0.87406;1
0.7374;0.40249;1
0.9075;0.96921;1
0.54755;0.76711;1
0.45757;0.045703;1
0.3827;0.74729;1
0.91614;0.70025;1
0.76075;0.15032;1
0.54939;0.44834;0
0.49928;0.95598;1
0.33307;0.7611;0
0.41653;0.92026;1
0.7334;0.03111;1
0.036988;0.38219;1
0.94742;0.39625;1
0.51988;0.95639;1
0.45013;0.41389;1
0.20993;0.1916;1
0.95233;0.45191;1
0.056871;0.10986;1
0.074957;0.13683;1
0.87443;0.14129;1
0.55047;0.90279;1
0.11501;0.72139;1
0.22826;0.30424;0
0.12734;0.15749;1
0.60923;0.98056;1
0.79064;0.30618;1
0.0021547;0.017289;1
0.74857;0.99374;1
0.0082849;0.38338;1
0.31532;0.59386;1
0.83003;0.72582;1
0.56885;0.74349;1
0.14343;0.10441;1
0.097829;0.3338;1
0.7393;0.96712;1
0.49291;0.95287;1
0.073433;0.91603;1
0.95491;0.4529;1
0.88975;0.38569;1
0.1434;0.37762;1
0.78908;0.81514;1
0.054906;0.89579;1
0.051473;0.013873;1
0.7929;0.11728;1
0.73084;0.0085608;1
0.16826;0.44422;1
0.010491;0.73323;1
0.50144;0.038897;1
0.26002;0.29447;0
0.91148;0.36612;1
0.25637;0.95048;1
0.042507;0.6587;1
0.10726;0.94358;1
0.13344;0.36503;1
0.79111;0.16575;1
0.83663;0.027079;1
0.87275;0.5547;1
0.78314;0.92037;1
0.018336;0.36688;1
0.81413;0.1971;1
0.16034;0.66673;1
0.98321;0.5775;1
0.84373;0.33755;1
0.31168;0.035353;1
0.25848;0.15876;1
0.29796;0.70419;0
0.13433;0.031391;1
0.069533;0.14399;1
0.078056;0.28792;1
0.047889;0.93543;1
0.94134;0.74053;1
0.58149;0.12992;1
0.50868;0.97829;1
0.45066;0.43082;0
0.70421;0.68789;1
0.25821;0.99527;1
0.24367;0.13104;1
0.98373;0.71622;1
0.40354;0.2044;1
0.42807;0.54688;0
0.48105;0.91856;1
0.36074;0.79132;0
0.40201;0.64081;1
0.2144;0.56347;0
0.91356;0.24515;1
0.26699;0.26063;0
0.23036;0.49975;0
0.75182;0.67895;1
0.17004;0.55628;0
0.33788;0.65341;1
0.19855;0.086264;1
0.71455;0.48219;0
0.1661;0.89895;1
0.59666;0.93027;1
0.77206;0.65503;1
0.1449;0.90061;1
0.79258;0.027772;1
0.35853;0.33554;1
0.86252;0.98833;1
0.42845;0.56594;1
0.20301;0.70778;0
0.39864;0.98096;1
0.75226;0.76332;1
0.43231;0.61348;1
0.79614;0.79178;1
0.27505;0.96002;1
0.87923;0.59407;1
0.098448;0.16151;1
0.4524;0.44756;0
0.27476;0.070336;1
0.34298;0.62367;1
0.040267;0.76289;1
0.23803;0.91641;1
0.51696;0.17193;1
0.99379;0.3697;1
0.28959;0.063207;1
0.063525;0.49282;1
0.71921;0.78134;1
0.23432;0.21716;0
0.10213;0.35219;1
0.80446;0.0013035;1
0.66468;0.69027;1
0.55026;0.14933;1
0.74216;0.71425;1
0.52348;0.45105;0
0.34831;0.18237;1
0.90228;0.066562;1
0.22491;0.88073;1
0.12514;0.76049;1
0.0052574;0.87475;1
0.18934;0.92474;1
0.71873;0.10623;1
0.16441;0.68467;1
0.12424;0.75759;1
0.87079;0.22523;1
0.83039;0.89382;1
0.0105;0.64194;1
0.62341;0.55345;0
0.22325;0.46188;0
0.78851;0.13492;1
0.60975;0.32251;1
0.50482;0.19892;1
0.86674;0.52937;1
0.49099;0.89195;1
0.45982;0.082837;1
0.50973;0.51042;0
0.72012;0.51845;0
0.23697;0.58552;0
0.12653;0.89785;1
0.35956;0.13308;1
0.59516;0.88447;1
0.31469;0.8307;1
0.16311;0.49017;1
0.10826;0.86465;1
0.37211;0.048023;1
0.87631;0.43154;1
0.65973;0.35362;1
0.83748;0.0061243;1
0.9728;0.31854;1
0.0029;0.80698;1
0.074404;0.0049001;1
0.98412;0.67823;1
0.99796;0.16865;1
0.27983;0.63488;0
0.90455;0.72856;1
0.16247;0.61465;1
0.79899;0.82859;1
0.42712;0.59608;1
0.82809;0.1824;1
0.77891;0.45972;0
0.94755;0.42463;1
0.91877;0.40655;1
0.27446;0.2754;0
0.65572;0.50018;0
0.87998;0.017009;1
0.069236;0.24293;1
0.31532;0.84016;1
0.39312;0.11444;1
0.40285;0.17795;1
0.54506;0.9118;1
0.59966;0.10203;1
0.67667;0.45625;0
0.97902;0.75007;1
0.54357;0.32952;1
0.46981;0.090579;1
0.50696;0.80977;1
0.3655;0.16178;1
0.75494;0.18296;1
0.80568;0.31267;1
0.62636;0.76408;1
0.68945;0.35086;1
0.69775;0.45182;0
0.36798;0.45028;0
0.7827;0.94673;1
0.83177;0.31914;1
0.27849;0.74622;0
0.11251;0.61195;1
0.72612;0.87786;1
0.82745;0.23958;1
0.81307;0.38322;1
0.66387;0.19811;1
0.93233;0.99947;1
0.66196;0.92073;1
0.54134;0.43822;0
0.37352;0.36206;1
0.13855;0.84039;1
0.019453;0.52957;1
0.59804;0.75689;1
0.92966;0.61321;1
0.7559;0.20149;1
0.53771;0.1416;1
0.72119;0.34234;1
0.63573;0.75559;1
0.44179;0.31265;1
0.41913;0.87043;1
0.040613;0.74481;1
0.55192;0.23813;1
0.15997;0.17322;1
0.75312;0.6138;1
0.68858;0.90645;1
0.62185;0.36063;1
0.21468;0.95874;1
0.18312;0.95482;1
0.17379;0.63056;0
0.93974;0.56113;1
0.97364;0.27514;1
0.97526;0.42275;1
0.77424;0.002263;1
0.49393;0.22962;1
0.94076;0.1423;1
0.67414;0.79191;1
0.6576;0.021028;1
0.14826;0.13784;1
0.90432;0.89305;1
0.6476;0.45797;0
0.52436;0.91009;1
0.24263;0.6383;0
0.52067;0.50909;0
0.0094784;0.71905;1
0.58338;0.2325;1
0.49218;0.84127;1
0.14357;0.24307;1
0.77867;0.065708;1
0.42438;0.44627;0
0.24008;0.34904;0
0.95336;0.36893;1
0.75969;0.47412;0
0.31572;0.40118;1
0.03782;0.34942;1
0.53719;0.1622;1
0.90057;0.56905;1
0.67124;0.98955;1
0.62867;0.54997;0
0.17578;0.26976;0
0.97888;0.46909;1
0.79064;0.067206;1
0.95119;0.94938;1
0.72268;0.72292;1
0.45349;0.55205;0
0.74516;0.70335;1
0.59161;0.6673;1
0.1627;0.67272;1
0.72547;0.40018;1
0.72799;0.69187;1
0.43237;0.60992;1
0.42661;0.92468;1
0.3901;0.32693;1
0.8504;0.32031;1
0.51256;0.95233;1
0.59495;0.94898;1
0.25162;0.76908;0
0.48472;0.40499;1
0.38105;0.76491;1
0.01958;0.39534;1
0.54269;0.36855;1
0.79505;0.89983;1
0.52728;0.18269;1
0.61962;0.95732;1
0.41171;0.025856;1
0.18335;0.69915;0
0.65812;0.81146;1
0.67213;0.38168;1
0.83528;0.063034;1
0.84478;0.21151;1
0.36895;0.18185;1
0.67182;0.70555;1
0.4211;0.18979;1
0.78291;0.057435;1
0.89617;0.14453;1
0.28577;0.033443;1
0.85943;0.28481;1
0.24553;0.65994;0
0.98164;0.35559;1
0.91223;0.4264;1
0.08156;0.32143;1
0.47264;0.048742;1
0.11543;0.92079;1
0.067772;0.50034;1
0.89633;0.48156;1
0.21823;0.83289;1
0.51089;0.56693;0
0.86526;0.92976;1
0.082066;0.7835;1
0.36891;0.48922;0
0.19719;0.5301;0
0.86084;0.29524;1
0.63864;0.61819;1
0.33926;0.3921;1
0.46209;0.74758;1
0.33022;0.083733;1
0.59223;0.011479;1
0.53307;0.54122;0
0.79813;0.57943;0
0.46458;0.49724;0
0.91548;0.58044;1
0.22884;0.23342;0
0.14885;0.23726;1
0.53149;0.7322;1
0.93669;0.93542;1
0.97081;0.35881;1
0.24535;0.15943;1
0.87964;0.69228;1
0.31231;0.57467;1
0.053548;0.19598;1
0.7089;0.83396;1
0.36298;0.7557;1
0.3893;0.12491;1
0.94818;0.52112;1
0.20191;0.52705;0
0.86196;0.20346;1
0.64363;0.43115;0
0.29903;0.65517;0
0.97637;0.50456;1
0.24337;0.64389;0
0.25105;0.9759;1
0.14186;0.97446;1
0.41803;0.26791;1
0.77097;0.73338;1
0.78107;0.78465;1
0.30264;0.49136;0
0.85437;0.25805;1
0.55614;0.66976;1
0.34166;0.31302;1
0.43015;0.35613;1
0.38201;0.96925;1
0.78303;0.36928;1
0.75441;0.23746;1
0.54134;0.72954;1
0.64254;0.12529;1
0.0037671;0.23365;1
0.12503;0.36272;1
0.30514;0.096527;1
0.81739;0.44495;0
0.61982;0.95318;1
0.90164;0.23092;1
0.36873;0.072153;1
0.35088;0.24595;1
0.69367;0.65379;1
0.64995;0.79014;1
0.60715;0.50065;0
0.56674;0.82658;1
0.16674;0.37518;0
0.22809;0.30029;0
0.6595;0.8333;1
0.46496;0.79911;1
0.39301;0.50302;0
0.97495;0.63632;1
0.50033;0.58318;1
0.46549;0.92898;1
0.63224;0.43332;0
0.28364;0.61678;0
0.9224;0.040561;1
0.70834;0.14305;1
0.72342;0.21519;1
0.56931;0.15655;1
0.28503;0.8127;1
0.74538;0.68702;1
0.43959;0.021259;1
0.59735;0.74636;1
0.95354;0.25843;1
0.69379;0.061626;1
0.50464;0.30772;1
0.76038;0.39074;1
0.62556;0.25234;1
0.17985;0.23842;0
0.11029;0.30017;1
0.68378;0.44649;0
0.29147;0.32528;0
0.31068;0.67783;1
0.91685;0.66985;1
0.65879;0.57487;0
0.57619;0.33119;1
0.72195;0.59093;0
0.77073;0.17269;1
0.96129;0.046471;1
0.34072;0.18312;1
0.046488;0.6417;1
0.98352;0.77374;1
0.011826;0.10623;1
0.47737;0.023069;1
0.3814;0.77622;1
0.033856;0.18878;1
0.078702;0.13037;1
0.88449;0.014102;1
0.52012;0.29813;1
0.26784;0.67816;0
0.76256;0.2541;1
0.62337;0.67783;1
0.7551;0.20533;1
0.089207;0.81064;1
0.64002;0.43855;0
0.94544;0.70153;1
0.30922;0.27122;0
0.15498;0.60933;1
0.2715;0.206;0
0.77206;0.13309;1
0.34244;0.68241;1
0.76472;0.067112;1
0.43178;0.43039;1
0.73041;0.63933;1
0.78639;0.48451;0
0.51551;0.97072;1
0.66409;0.5794;0
0.38897;0.57861;1
0.26915;0.36523;0
0.47811;0.11993;1
0.98995;0.9682;1
0.71808;0.76441;1
0.68102;0.13529;1
0.65167;0.12408;1
0.27619;0.1553;1
0.64309;0.058573;1
0.031536;0.91;1
0.76657;0.34693;1
0.45564;0.11063;1
0.54404;0.82867;1
0.87948;0.22124;1
0.5264;0.78077;1
0.72834;0.88826;1
0.13237;0.047651;1
0.91504;0.14343;1
0.48917;0.26078;1
0.17013;0.083469;1
0.71153;0.17254;1
0.58257;0.73892;1
0.71308;0.32281;1
0.025649;0.43604;1
0.9502;0.79268;1
0.29757;0.64647;0
0.65273;0.024553;1
0.43812;0.57845;1
0.48549;0.11583;1
0.32646;0.30997;1
0.39085;0.719;1
0.19121;0.25902;0
0.55038;0.50569;0
0.26366;0.80043;1
0.3663;0.61931;1
0.70321;0.86669;1
0.85817;0.079469;1
0.66665;0.46023;0
0.84923;0.70241;1
0.44316;0.25445;1
0.84281;0.63139;1
0.040212;0.10437;1
0.42659;0.10645;1
0.47567;0.32078;1
0.46102;0.26892;1
0.68084;0.62579;1
0.76863;0.09202;1
0.4887;0.46658;0
0.7748;0.0037626;1
0.64961;0.92796;1
0.94041;0.80397;1
0.73405;0.78079;1
0.90595;0.65134;1
0.94077;0.38456;1
0.44516;0.28818;1
0.73396;0.0030321;1
0.86385;0.99962;1
0.37144;0.78045;1
0.77965;0.28452;1
0.83718;0.19195;1
0.58377;0.98723;1
0.070421;0.25904;1
0.57743;0.023268;1
0.25468;0.80289;1
0.48478;0.95523;1
0.064693;0.1061;1
0.052529;0.39726;1
0.49233;0.14913;1
0.50495;0.51285;0
0.094484;0.014397;1
0.28;0.50566;0
0.98799;0.93989;1
0.26262;0.4799;0
0.85245;0.41051;1
0.32162;0.040421;1
0.62504;0.60176;1
0.11954;0.82823;1
0.12159;0.91875;1
0.69979;0.052482;1
0.60091;0.037951;1
0.29193;0.54614;0
0.17925;0.84652;1
0.090251;0.58708;1
0.031389;0.49054;1
0.9935;0.97648;1
0.06223;0.31486;1
0.7942;0.68761;1
0.87426;0.71893;1
0.014169;0.39205;1
0.94686;0.15026;1
0.8749;0.20024;1
0.43607;0.8273;1
0.012934;0.62508;1
0.51019;0.92258;1
0.84169;0.72276;1
0.59083;0.79376;1
0.9037;0.021166;1
0.9156;0.052897;1
0.98982;0.18888;1
0.52895;0.28547;1
0.91869;0.96712;1
0.65321;0.39749;1
0.89463;0.65156;1
0.85229;0.79922;1
0.717;0.44012;0
0.085438;0.83542;1
0.84698;0.43897;1
0.62444;0.99552;1
0.79351;0.27821;1
0.1615;0.99737;1
0.90729;0.49278;1
0.93926;0.90994;1
0.11108;0.44914;1
0.18915;0.38063;0
0.75482;0.33944;1
0.81239;0.78351;1
0.7809;0.98778;1
0.38455;0.29213;1
0.80982;0.85505;1
0.59545;0.91095;1
0.5493;0.99916;1
0.85815;0.74396;1
0.90412;0.74008;1
0.63147;0.81062;1
0.31562;0.018164;1
0.58301;0.28908;1
0.41706;0.97977;1
0.71843;0.93882;1
0.98929;0.46239;1
0.35606;0.78109;0
0.59029;0.93738;1
0.0022299;0.56226;1
0.35889;0.26463;1
0.87426;0.72203;1
0.85642;0.16011;1
0.45635;0.96611;1
0.77841;0.0084815;1
0.67713;0.79354;1
0.24478;0.45119;0
0.48607;0.22562;1
0.41025;0.57246;1
0.5759;0.08705;1
0.66016;0.80143;1
0.43559;0.67641;1
0.23244;0.96641;1
0.19696;0.19437;1
0.83172;0.69727;1
0.31576;0.18309;1
0.89359;0.20229;1
0.83539;0.0052031;1
0.78294;0.94441;1
0.989;0.63255;1
0.7024;0.67231;1
0.646;0.69743;1
0.91352;0.33133;1
0.21581;0.53535;0
0.8031;0.81967;1
0.40124;0.45321;0
0.066535;0.86773;1
0.78197;0.85663;1
0.80385;0.017926;1
0.98269;0.57521;1
0.84802;0.56848;1
0.35783;0.62405;1
0.66829;0.41886;0
0.0082623;0.50027;1
0.15196;0.88661;1
0.97442;0.54263;1
0.856;0.87606;1
0.32239;0.40993;1
0.67236;0.29436;1
0.96332;0.44389;1
0.6604;0.33358;1
0.6536;0.15555;1
0.35505;0.76831;0
0.059789;0.20063;1
0.1929;0.8442;1
0.15464;0.74181;1
0.95799;0.43799;1
0.74765;0.28211;1
0.18246;0.86991;1
0.40992;0.62985;1
0.59752;0.52696;0
0.755;0.80407;1
0.11271;0.36587;1
0.91528;0.24107;1
0.49952;0.93613;1
0.75787;0.83352;1
